"run_id","id","db_id","difficulty","primary_trace_class","primary_trace_subcategory","control_flow_class","control_flow_subcategory","semantic_error_class","semantic_subcategory","attribution_scope","sql_change_type","retrieval_diagnostic","gold_detail_table_misses","gold_detail_column_name_misses","final_tables_outside_detailed_context","question","predicted_sql","gold_sql","semantic_fix_idea","semantic_notes"
"20260714T090249Z-4d55cdb8","bird_402","card_games","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","OUTPUT_CONTRACT","output_column_count_mismatch","automatic_sql_structure","tables, WHERE, ORDER BY","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","What is the percentage of Story Spotlight cards that do not have a text box? List them by their ID.","WITH stats AS (SELECT CAST(SUM(CASE WHEN isStorySpotlight = 1 AND isTextless = 0 THEN 1 ELSE 0 END) AS REAL) * 100.0 / NULLIF(COUNT(id), 0) AS percentage FROM cards) SELECT c.id, stats.percentage FROM cards AS c CROSS JOIN stats WHERE c.isStorySpotlight = 1 AND c.isTextless = 0 ORDER BY c.id;","SELECT CAST(SUM(CASE WHEN isTextless = 0 AND  isStorySpotlight = 1 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(id) FROM cards","生成输出契约并检查列数、顺序和每列含义。","[AUTO confidence=medium] 预测列数=2，gold 列数=1；需复核 gold 合理性。"
"20260714T090249Z-4d55cdb8","bird_408","card_games","moderate","SCHEMA_LINKING","table_or_join_path_mismatch","","","SCHEMA_LINKING","table_or_join_path_mismatch","automatic_sql_structure","","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","How many unknown power cards contain info about the triggered ability","SELECT COUNT(*) FROM cards WHERE (power IS NULL OR power = '*') AND text LIKE '%triggered ability%';","SELECT Count(DISTINCT T1.id) FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid WHERE (T1.power IS NULL OR T1.power = '*') AND T2.text LIKE '%triggered ability%'","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","[AUTO confidence=medium] 表集合不同：pred=['cards']，gold=['cards', 'rulings']；需复核 gold。"
"20260714T090249Z-4d55cdb8","bird_465","card_games","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","tables","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","For the set of cards with ""Ancestor's Chosen"" in it, is there a Korean version of it?","SELECT CASE WHEN EXISTS (SELECT 1 FROM cards AS c INNER JOIN foreign_data AS fd ON c.uuid = fd.uuid WHERE c.name = 'Ancestor''s Chosen' AND fd.language = 'Korean') THEN 'Yes' ELSE 'No' END AS has_korean_version;","SELECT IIF(SUM(CASE WHEN T2.language = 'Korean' AND T2.translation IS NOT NULL THEN 1 ELSE 0 END) > 0, 'YES', 'NO') FROM cards AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.setCode WHERE T1.name = 'Ancestor''s Chosen'","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(。"
"20260714T090249Z-4d55cdb8","bird_469","card_games","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","automatic_sql_structure","tables, ORDER BY","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Did the set of cards with ""Angel of Mercy"" appear on Magic: The Gathering Online?","SELECT CASE WHEN EXISTS (SELECT 1 FROM cards AS c JOIN sets AS s ON c.setCode = s.code WHERE c.name = 'Angel of Mercy' AND s.mtgoCode IS NOT NULL) THEN 'Yes' ELSE 'No' END AS answer;","SELECT IIF(T2.mtgoCode IS NOT NULL, 'YES', 'NO') FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T1.name = 'Angel of Mercy'","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。"
"20260714T090249Z-4d55cdb8","bird_474","card_games","moderate","UNVERIFIED_FINAL","final_sql_changed_after_unparseable_observation","UNVERIFIED_FINAL","final_sql_changed_after_unparseable_observation","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","automatic_sql_structure","expression_or_projection_only","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Among the sets of cards that have an Italian translation, how many of them have a base set number of under 100?","SELECT COUNT(DISTINCT T1.code) FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T2.language = 'Italian' AND T2.translation IS NOT NULL AND T1.baseSetSize < 10","SELECT COUNT(T1.id) FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T2.translation IS NOT NULL AND T1.baseSetSize < 100 AND T2.language = 'Italian'","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。"
"20260714T090249Z-4d55cdb8","bird_484","card_games","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","tables, GROUP BY","detailed_schema_column_miss_or_compact_index_only","[]","[""cards.name""]","[]","Please list the Italian names of the cards in the set Coldsnap with the highest converted mana cost.","SELECT DISTINCT fd.name FROM cards AS c JOIN sets AS s ON c.setCode = s.code JOIN foreign_data AS fd ON fd.uuid = c.uuid WHERE s.name = 'Coldsnap' AND fd.language = 'Italian' AND c.convertedManaCost = (SELECT MAX(c2.convertedManaCost) FROM cards AS c2 JOIN sets AS s2 ON c2.setCode = s2.code WHERE s2.name = 'Coldsnap')","SELECT T2.name FROM foreign_data AS T1 INNER JOIN cards AS T2 ON T2.uuid = T1.uuid INNER JOIN sets AS T3 ON T3.code = T2.setCode WHERE T3.name = 'Coldsnap' AND T1.language = 'Italian' ORDER BY T2.convertedManaCost DESC","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：max(。"
"20260714T090249Z-4d55cdb8","bird_486","card_games","moderate","UNVERIFIED_FINAL","final_sql_changed_after_unparseable_observation","UNVERIFIED_FINAL","final_sql_changed_after_unparseable_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","tables, aggregate","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","What is the percentage of the cards with a converted mana cost of 7 in the set Coldsnap?","SELECT CAST(SUM(c.convertedManaCost = 7) AS REAL) * 100.0 / SUM(c.convertedManaCost) FROM cards AS c INNER JOIN sets AS s ON c.setCode = s.code WHERE s.name = 'Coldsnap'","SELECT CAST(SUM(CASE WHEN T1.convertedManaCost = 7 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T2.name = 'Coldsnap'","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：count(。"
"20260714T090249Z-4d55cdb8","bird_50","california_schools","simple","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SCHEMA_LINKING","table_or_join_path_mismatch","automatic_sql_structure","tables, LIMIT","detailed_schema_column_miss_or_compact_index_only","[]","[""schools.school""]","[]","What is the postal street address for the school with the 7th highest Math average? Indicate the school's name.","WITH ranked AS (SELECT COALESCE(sc.School, s.sname) AS school_name, sc.MailStreet AS postal_street_address, ROW_NUMBER() OVER (ORDER BY s.AvgScrMath DESC, s.cds ASC) AS rn FROM satscores AS s JOIN schools AS sc ON s.cds = sc.CDSCode WHERE s.AvgScrMath IS NOT NULL) SELECT school_name, postal_street_address FROM ranked WHERE rn = 7;","SELECT T2.MailStreet, T2.School FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.AvgScrMath DESC LIMIT 6, 1","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","[AUTO confidence=medium] 表集合不同：pred=['ranked', 'satscores', 'schools']，gold=['satscores', 'schools']；需复核 gold。"
"20260714T090249Z-4d55cdb8","bird_518","card_games","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_successful_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_successful_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","tables, LIMIT","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Which of the play format has the highest number of banned status? Indicate the play format and the names of all the card meet the condition.","WITH banned_counts AS ( SELECT format, COUNT(*) AS banned_count FROM legalities WHERE status = 'Banned' GROUP BY format ), max_banned AS ( SELECT MAX(banned_count) AS max_banned_count FROM banned_counts ) SELECT l.format, c.name FROM legalities AS l INNER JOIN cards AS c ON l.uuid = c.uuid WHERE l.status = 'Banned' AND l.format IN ( SELECT format FROM banned_counts WHERE banned_count = (SELECT max_banned_count FROM max_banned) ) ORDER BY l.format, c.name;","WITH MaxBanned AS (SELECT format, COUNT(*) AS count_banned FROM legalities WHERE status = 'Banned' GROUP BY format ORDER BY COUNT(*) DESC LIMIT 1) SELECT T2.format, T1.name FROM cards AS T1 INNER JOIN legalities AS T2 ON T2.uuid = T1.uuid INNER JOIN MaxBanned MB ON MB.format = T2.format WHERE T2.status = 'Banned'","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：max(。"
"20260714T090249Z-4d55cdb8","bird_529","card_games","moderate","UNVERIFIED_FINAL","final_sql_changed_after_unparseable_observation","UNVERIFIED_FINAL","final_sql_changed_after_unparseable_observation","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","automatic_sql_structure","tables, WHERE, LIMIT","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Find and list the names of sets which doesn't have Japanese translation but have Korean translation.","SELECT DISTINCT T1.name FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T2.language = 'Korean' AND NOT EXISTS (SELECT 1 FROM set_translations AS T3 WHERE T3.setCode = T1.code AND T3.language LIKE '%Japanese%') ORDER BY T1.name","SELECT name FROM sets WHERE code IN ( SELECT setCode FROM set_translations WHERE language = 'Korean' AND language NOT LIKE '%Japanese%' )","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。"
"20260714T090249Z-4d55cdb8","bird_530","card_games","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","automatic_sql_structure","ORDER BY, aggregate","detailed_schema_column_miss_or_compact_index_only","[]","[""cards.name""]","[]","List all the frame styles and cards Allen Williams worked on and find any banned cards if there are any.","SELECT DISTINCT c.frameVersion, c.name, b.status FROM cards AS c LEFT JOIN (SELECT DISTINCT uuid, status FROM legalities WHERE status = 'Banned') AS b ON c.uuid = b.uuid WHERE c.artist = 'Allen Williams' ORDER BY c.frameVersion, c.name;","SELECT DISTINCT T1.frameVersion, T1.name , IIF(T2.status = 'Banned', T1.name, 'NO') FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T1.artist = 'Allen Williams'","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。"
"20260714T090249Z-4d55cdb8","bird_533","codebase_community","simple","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","","","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","automatic_sql_structure","","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","How many users last accessed the website after 2014/9/1?","SELECT COUNT(*) FROM users WHERE LastAccessDate > '2014-09-01'","SELECT COUNT(Id) FROM users WHERE date(LastAccessDate) > '2014-09-01'","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。"
"20260714T090249Z-4d55cdb8","bird_584","codebase_community","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SCHEMA_LINKING","table_or_join_path_mismatch","automatic_sql_structure","tables, ORDER BY","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Write all the comments left by users who edited the post titled 'Why square the difference instead of taking the absolute value in standard deviation?'","SELECT c.Text FROM comments AS c WHERE EXISTS (SELECT 1 FROM postHistory AS ph INNER JOIN posts AS p ON ph.PostId = p.Id WHERE p.Title = 'Why square the difference instead of taking the absolute value in standard deviation?' AND ph.PostHistoryTypeId IN (4,5,6,7,8,9) AND ph.UserId = c.UserId) ORDER BY c.Id;","SELECT T2.Comment FROM posts AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.PostId WHERE T1.Title = 'Why square the difference instead of taking the absolute value in standard deviation?'","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","[AUTO confidence=medium] 表集合不同：pred=['comments', 'posthistory', 'posts']，gold=['posthistory', 'posts']；需复核 gold。"
"20260714T090249Z-4d55cdb8","bird_586","codebase_community","challenging","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","OUTPUT_CONTRACT","output_column_count_mismatch","automatic_sql_structure","ORDER BY, LIMIT","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Which user added a bounty amount of 50 to the post title mentioning variance?","SELECT DISTINCT u.DisplayName FROM votes AS v JOIN posts AS p ON v.PostId = p.Id JOIN users AS u ON v.UserId = u.Id WHERE v.BountyAmount = 50 AND LOWER(p.Title) LIKE '%variance%'","SELECT T3.DisplayName, T1.Title FROM posts AS T1 INNER JOIN votes AS T2 ON T1.Id = T2.PostId INNER JOIN users AS T3 ON T3.Id = T2.UserId WHERE T2.BountyAmount = 50 AND T1.Title LIKE '%variance%'","生成输出契约并检查列数、顺序和每列含义。","[AUTO confidence=medium] 预测列数=1，gold 列数=2；需复核 gold 合理性。"
"20260714T090249Z-4d55cdb8","bird_587","codebase_community","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","tables","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Calculate the average view count of each post tagged as 'humor' and list the title and the comment of each post.","SELECT (SELECT AVG(ViewCount) FROM posts WHERE Tags LIKE '%<humor>%') AS avg_view_count, p.Title, c.Text AS comment FROM posts p LEFT JOIN comments c ON c.PostId = p.Id WHERE p.Tags LIKE '%<humor>%'","SELECT AVG(T2.ViewCount), T2.Title, T1.Text FROM comments AS T1 INNER JOIN posts AS T2 ON T2.Id = T1.PostId  WHERE T2.Tags = '<humor>' GROUP BY T2.Title, T1.Text ","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：group by。"
"20260714T090249Z-4d55cdb8","bird_595","codebase_community","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","automatic_sql_structure","tables","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Which user have only one post history per post and having at least 1000 views?","SELECT p.OwnerUserId AS UserId FROM posts AS p JOIN users AS u ON u.Id = p.OwnerUserId LEFT JOIN postHistory AS ph ON ph.PostId = p.Id WHERE u.Views >= 1000 GROUP BY p.OwnerUserId HAVING COUNT(ph.Id) = COUNT(DISTINCT p.Id)","SELECT T2.UserId FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN posts AS T3 ON T2.PostId = T3.Id WHERE T3.ViewCount >= 1000 GROUP BY T2.UserId HAVING COUNT(DISTINCT T2.PostHistoryTypeId) = 1","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。"
"20260714T090249Z-4d55cdb8","bird_604","codebase_community","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","expression_or_projection_only","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","What is the average of the up votes and the average user age for users creating more than 10 posts?","SELECT CAST(SUM(T1.UpVotes) AS REAL) / COUNT(T1.Id), CAST(SUM(T1.Age) AS REAL) / COUNT(T1.Id) FROM users AS T1 INNER JOIN ( SELECT T2.OwnerUserId AS UserId FROM posts AS T2 WHERE T2.OwnerUserId IS NOT NULL GROUP BY T2.OwnerUserId HAVING COUNT(T2.OwnerUserId) > 10 ) AS T3 ON T1.Id = T3.UserId","SELECT AVG(T1.UpVotes), AVG(T1.Age) FROM users AS T1 INNER JOIN ( SELECT OwnerUserId, COUNT(*) AS post_count FROM posts GROUP BY OwnerUserId HAVING post_count > 10) AS T2 ON T1.Id = T2.OwnerUserId","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(, avg(。"
"20260714T090249Z-4d55cdb8","bird_637","codebase_community","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SCHEMA_LINKING","table_or_join_path_mismatch","automatic_sql_structure","expression_or_projection_only","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","State all the tags used by Mark Meckes in his posts that doesn't have comments.","WITH RECURSIVE split(tag, rest) AS (SELECT substr(p.Tags, 2, instr(p.Tags, '>') - 2) AS tag, substr(p.Tags, instr(p.Tags, '>') + 1) AS rest FROM posts AS p JOIN users AS u ON p.OwnerUserId = u.Id WHERE u.DisplayName = 'Mark Meckes' AND p.CommentCount = 0 AND p.Tags IS NOT NULL AND p.Tags <> '' UNION ALL SELECT substr(rest, 2, instr(rest, '>') - 2), substr(rest, instr(rest, '>') + 1) FROM split WHERE rest IS NOT NULL AND rest <> '') SELECT DISTINCT tag AS TagName FROM split WHERE tag <> '' ORDER BY TagName;","SELECT T3.Tags FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN posts AS T3 ON T3.Id = T2.PostId WHERE T1.DisplayName = 'Mark Meckes' AND T3.CommentCount = 0","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","[AUTO confidence=medium] 表集合不同：pred=['posts', 'split', 'users']，gold=['posthistory', 'posts', 'users']；需复核 gold。"
"20260714T090249Z-4d55cdb8","bird_639","codebase_community","challenging","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","expression_or_projection_only","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Based on posts posted by Community, calculate the percentage of posts that use the R language.","SELECT CAST(COUNT(CASE WHEN LOWER(p.Tags) LIKE '%<r>%' THEN 1 END) AS REAL) / NULLIF(COUNT(p.Id), 0) AS percentage FROM posts AS p INNER JOIN users AS u ON p.OwnerUserId = u.Id WHERE u.DisplayName = 'Community';","SELECT CAST(SUM(IIF(T3.TagName = 'r', 1, 0)) AS REAL) * 100 / COUNT(T1.Id) FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN tags AS T3 ON T3.ExcerptPostId = T2.PostId WHERE T1.DisplayName = 'Community'","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(。"
"20260714T090249Z-4d55cdb8","bird_640","codebase_community","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SCHEMA_LINKING","table_or_join_path_mismatch","automatic_sql_structure","tables","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Calculate the difference in view count from post posted by Mornington and view count from posts posted by Amos.","SELECT SUM(CASE WHEN COALESCE(u.DisplayName, p.OwnerDisplayName) = 'Mornington' THEN COALESCE(p.ViewCount, 0) ELSE 0 END) - SUM(CASE WHEN COALESCE(u.DisplayName, p.OwnerDisplayName) = 'Amos' THEN COALESCE(p.ViewCount, 0) ELSE 0 END) FROM posts p LEFT JOIN users u ON p.OwnerUserId = u.Id","SELECT SUM(IIF(T1.DisplayName = 'Mornington', T3.ViewCount, 0)) - SUM(IIF(T1.DisplayName = 'Amos', T3.ViewCount, 0)) AS diff FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN posts AS T3 ON T3.Id = T2.PostId","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","[AUTO confidence=medium] 表集合不同：pred=['posts', 'users']，gold=['posthistory', 'posts', 'users']；需复核 gold。"
"20260714T090249Z-4d55cdb8","bird_671","codebase_community","simple","UNVERIFIED_FINAL","final_without_db_execution","UNVERIFIED_FINAL","final_without_db_execution","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","no_prior_execution","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","What is the display name of the user who acquired the first Autobiographer badge?","SELECT u.DisplayName FROM badges b JOIN users u ON b.UserId = u.Id WHERE b.Name = 'Autobiographer' AND b.Date = (SELECT MIN(Date) FROM badges WHERE Name = 'Autobiographer')","SELECT T1.DisplayName FROM users AS T1 INNER JOIN badges AS T2 ON T1.Id = T2.UserId WHERE T2.`Name` = 'Autobiographer' ORDER BY T2.Date LIMIT 1","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：min(。"
"20260714T090249Z-4d55cdb8","bird_672","codebase_community","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","automatic_sql_structure","expression_or_projection_only","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Among the users located in United Kingdom, how many users whose post have a total favorite amount of 4 or more?","SELECT COUNT(DISTINCT u.Id) FROM users AS u INNER JOIN posts AS p ON u.Id = p.OwnerUserId WHERE u.Location = 'United Kingdom' AND p.FavoriteCount >= 4;","SELECT COUNT(T1.Id) FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId WHERE T1.Location = 'United Kingdom' AND T2.FavoriteCount >= 4","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。"
"20260714T090249Z-4d55cdb8","bird_682","codebase_community","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","automatic_sql_structure","tables, WHERE, ORDER BY, LIMIT, aggregate","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Which is the most valuable post in 2010? Please give its id and the owner's display name.","SELECT p.Id, COALESCE(u.DisplayName, p.OwnerDisplayName) AS DisplayName FROM posts AS p LEFT JOIN users AS u ON p.OwnerUserId = u.Id WHERE strftime('%Y', p.CreaionDate) = '2010' AND p.FavoriteCount = (SELECT MAX(FavoriteCount) FROM posts WHERE strftime('%Y', CreaionDate) = '2010') ORDER BY p.Id LIMIT 1","SELECT T2.OwnerUserId, T1.DisplayName FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId WHERE STRFTIME('%Y', T1.CreationDate) = '2010' ORDER BY T2.FavoriteCount DESC LIMIT 1","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：max(。"
"20260714T090249Z-4d55cdb8","bird_685","codebase_community","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","AGGREGATION_REASONING","sort_direction_or_order_scope_mismatch","automatic_sql_structure","tables","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Identify the total views on the post 'Computer Game Datasets'. Name the user who posted it last time.","SELECT p.ViewCount, u.DisplayName FROM postHistory AS ph INNER JOIN posts AS p ON p.Id = ph.PostId INNER JOIN users AS u ON u.Id = ph.UserId WHERE ph.Text = 'Computer Game Datasets' ORDER BY ph.CreationDate DESC, ph.Id DESC LIMIT 1","SELECT T2.ViewCount, T3.DisplayName FROM postHistory AS T1 INNER JOIN posts AS T2 ON T1.PostId = T2.Id INNER JOIN users AS T3 ON T2.LastEditorUserId = T3.Id WHERE T1.Text = 'Computer Game Datasets'","显式记录排序指标、方向以及排序发生在聚合前还是聚合后。","[AUTO confidence=medium] 排序结构不同：pred=['desc']，gold=['implicit']。"
"20260714T090249Z-4d55cdb8","bird_694","codebase_community","moderate","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","automatic_sql_structure","tables, ORDER BY","retrieval_complete_mining_abstained_semantic_failure","[]","[]","[]","Provide the text of the latest 10 comments to the post with the title 'Analysing wind data with R' and the display name of the user who left it.","SELECT C.Text, COALESCE(U.DisplayName, C.UserDisplayName) AS DisplayName FROM comments AS C INNER JOIN posts AS P ON C.PostId = P.Id LEFT JOIN users AS U ON C.UserId = U.Id WHERE P.Title = 'Analysing wind data with R' ORDER BY C.CreationDate DESC, C.Id DESC LIMIT 10","SELECT T3.Text, T1.DisplayName FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId INNER JOIN comments AS T3 ON T2.Id = T3.PostId WHERE T2.Title = 'Analysing wind data with R' ORDER BY T1.CreationDate DESC LIMIT 10","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。"
